"Family","Species.ssp.var","common.name","wild.cultivated","Herbaceous.woody","Trait","VALUE","WR2toCrop","WR2toWR1","Both","Neither","Direction.WR2toCrop","Direction.WR2toWR1"
"Fabaceae","Crotalaria_lachnophora","Caracas rattlebox wild relative 1","Wild","Herbaceous","BranchingPosition","Basitonic and Mesotonic",0,0,0,1,"",""
"Fabaceae","Crotalaria_lachnophora","Caracas rattlebox wild relative 1","Wild","Herbaceous","Flowering","Terminal",0,0,0,1,"",""
"Fabaceae","Crotalaria_lachnophora","Caracas rattlebox wild relative 1","Wild","Herbaceous","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Fabaceae","Crotalaria_lachnophora","Caracas rattlebox wild relative 1","Wild","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Fabaceae","Crotalaria_lachnophora","Caracas rattlebox wild relative 1","Wild","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Fabaceae","Crotalaria_lachnophora","Caracas rattlebox wild relative 1","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_lachnophora","Caracas rattlebox wild relative 1","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","BranchingType","Sympodial",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","BranchingPosition","Mesotonic",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","Flowering","Terminal",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","BranchingMechanism","Continuous",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_longirostrata","Chipilin","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","BranchingType","Sympodial",0,0,0,1,"",""
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","BranchingPosition","Mesotonic",0,1,0,0,"","Mesotonic to Basitonic and Mesotonic"
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","Flowering","Terminal",0,0,0,1,"",""
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_micans","Caracas rattlebox","Cultivated","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","BranchingType","Sympodial",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","BranchingPosition","Mesotonic",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","Flowering","Lateral and Terminal",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","BranchingMechanism","Continuous",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_microphylla","Chipilin wild relative 2","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","GrowthDirection","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","Phyllotaxis","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","Branching","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","BranchingType","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","BranchingPosition","Mesotonic",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","Flowering","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","MeristemFunctioning","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","BranchingMechanism","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","ShortShoots","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Crotalaria_prittwitzii","Caracas rattlebox wild relative 2","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","BranchingType","Sympodial",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","Flowering","Terminal",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","Reiteration","NoData",0,0,0,1,"",""
"Euphorbiaceae","Croton_argyratus","Purging croton wild relative 2","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","BranchingType","Sympodial",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","Flowering","Terminal",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","Reiteration","NoData",0,0,0,1,"",""
"Euphorbiaceae","Croton_eluteria","Purging croton wild relative 1","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","BranchingType","Sympodial",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","Flowering","Terminal",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","Reiteration","NoData",0,0,0,1,"",""
"Euphorbiaceae","Croton_tiglium","Purging croton","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","BranchingPosition","Basitonic",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","Flowering","Terminal",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_canadensis","Mitsuba wild relative 1","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","BranchingPosition","Basitonic",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","Flowering","Terminal",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_japonica","Mitsuba","Cultivated","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","BranchingPosition","Basitonic",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","Flowering","Terminal",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Apiaceae","Cryptotaenia_thomasii","Mitsuba wild relative 2","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","GrowthDirection","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","GrowthDirection","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","Branching","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","Branching","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","BranchingType","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","BranchingType","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","BranchingPosition","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","BranchingPosition","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","Flowering","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","Flowering","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","MeristemFunctioning","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","MeristemFunctioning","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","BranchingMechanism","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","BranchingMechanism","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","ShortShoots","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","ShortShoots","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","Reiteration","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","Reiteration","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Rambutan wild relative 2","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Sapindaceae","Cubilia_cubili","Pulasan wild relative 2","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"GrowthDirection","Ageotropic",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"Phyllotaxis","Distichous",0,1,0,0,"","Distichous to Spiral"
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"Branching","Branched",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"BranchingPosition","Mesotonic",1,1,1,0,"Basitonic to Mesotonic","Basitonic to Mesotonic"
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"Flowering","Lateral",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"ShortShoots","Absent",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"Reiteration","NoData",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_anguria","Maroon cucumber","Cultivated",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"GrowthDirection","Ageotropic",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"Phyllotaxis","Distichous",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"Branching","Branched",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"BranchingPosition","Basitonic",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"Flowering","Lateral",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"ShortShoots","Absent",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"Reiteration","NoData",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_ficifolius","Maroon cucumber wild relative 2","Wild",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_hystrix","Cucumber wild relative 1","wild",NA,"GrowthDirection","Ageotropic",0,0,0,1,"",""
"Cucurbitaceae","Cucumis_hystrix","Melon wild relative 1","wild",NA,"GrowthDirection","Ageotropic",0,0,0,1,"",""
